RE,chp,state,city,fuel,technology,id,capacity_n,capacity_g,chp_capaci,efficiency,Efficien_2
DE01,no,Berlin,Berlin,Oil,Gas turbine,BNA0085b,51.0,0.0,0.0,0.0,0.3
DE01,no,Brandenburg,Ahrensfelde,Natural gas,Gas turbine,BNA0005,37.5,38.0,0.0,0.31,0.35
DE01,no,Brandenburg,Ahrensfelde,Natural gas,Gas turbine,BNA0006,37.5,38.0,0.0,0.31,0.35
DE01,no,Brandenburg,Ahrensfelde,Natural gas,Gas turbine,BNA0007,37.5,38.0,0.0,0.31,0.35
DE01,no,Brandenburg,Ahrensfelde,Natural gas,Gas turbine,BNA0008,37.5,38.0,0.0,0.31,0.35
DE01,no,Brandenburg,Bertikow,Biomass and biogas,Steam turbine,BNA0090,20.0,0.0,0.0,0.0,0.38
DE01,no,Brandenburg,Brandenburg,Natural gas,Combined cycle,BNA0130,160.0,207.0,0.0,0.0,0.51
DE01,no,Brandenburg,Heiligengrabe,Biomass and biogas,Steam turbine,BNA1398,18.6,0.0,0.0,0.0,0.38
DE01,no,Brandenburg,K?nigs Wusterhausen,Biomass and biogas,Steam turbine,BNA0549,17.1,0.0,0.0,0.0,0.38
DE01,no,Brandenburg,Nunsdorf,Natural gas,Gas turbine,BNA0734,37.5,38.0,0.0,0.0,0.35
DE01,no,Brandenburg,Nunsdorf,Natural gas,Gas turbine,BNA0735,37.5,38.0,0.0,0.0,0.35
DE01,no,Brandenburg,Nunsdorf,Natural gas,Gas turbine,BNA0736,37.5,38.0,0.0,0.0,0.35
DE01,no,Brandenburg,Nunsdorf,Natural gas,Gas turbine,BNA0737,37.5,38.0,0.0,0.0,0.35
DE01,no,Brandenburg,Nunsdorf,Natural gas,Gas turbine,BNA0738,36.5,37.0,0.0,0.0,0.35
DE01,no,Brandenburg,Nunsdorf,Natural gas,Gas turbine,BNA0739,36.5,37.0,0.0,0.0,0.35
DE01,no,Brandenburg,Nunsdorf,Natural gas,Gas turbine,BNA0740,36.5,37.0,0.0,0.0,0.35
DE01,no,Brandenburg,Nunsdorf,Natural gas,Gas turbine,BNA0741,36.5,37.0,0.0,0.0,0.35
DE01,no,Brandenburg,PCK Schwedt,Oil,Steam turbine,BNA0894b,34.5,38.84,0.0,0.0,0.38
DE01,no,Brandenburg,PCK Schwedt,Oil,Steam turbine,BNA0894e,59.0,66.43,0.0,0.0,0.4
DE01,no,Brandenburg,Premnitz,Waste,Steam turbine,BNA1232,2.5,0.0,0.0,0.0,0.33
DE01,no,Brandenburg,R?dersdorf bei Berlin,Waste,Steam turbine,BNA0855,30.0,0.0,0.0,0.0,0.33
DE01,yes,Berlin,Berlin,Biomass and biogas,Steam turbine,BNA0068,16.5,0.0,0.0,0.0,0.38
DE01,yes,Berlin,Berlin,Hard coal,Steam turbine,BNA0082,124.0,132.0,244.0,0.0,0.35
DE01,yes,Berlin,Berlin,Hard coal,Steam turbine,BNA0085a,89.0,100.0,136.0,0.0,0.4
DE01,yes,Berlin,Berlin,Hard coal,Steam turbine,BNA0086,282.0,300.0,363.0,0.4,0.39
DE01,yes,Berlin,Berlin,Hard coal,Steam turbine,BNA0087,282.0,300.0,363.0,0.4,0.4
DE01,yes,Berlin,Berlin,Lignite,Steam turbine,BNA0081,164.0,188.0,1010.0,0.0,0.36
DE01,yes,Berlin,Berlin,Natural gas,Combined cycle,BNA0073,444.0,468.0,1210.0,0.49,0.52
DE01,yes,Berlin,Berlin,Natural gas,Gas turbine,BNA0074,211.0,214.0,300.0,0.0,0.38
DE01,yes,Berlin,Berlin,Natural gas,Steam turbine,BNA0075,144.0,150.0,240.0,0.0,0.38
DE01,yes,Berlin,Berlin,Natural gas,Steam turbine,BNA0076,144.0,150.0,240.0,0.0,0.38
DE01,yes,Berlin,Berlin,Natural gas,Steam turbine,BNA0080,144.0,150.0,240.0,0.0,0.38
DE01,yes,Berlin,Berlin,Oil,Steam turbine,BNA0083,276.0,280.0,330.0,0.0,0.36
DE01,yes,Berlin,Berlin,Waste,Steam turbine,BNA0084,36.0,0.0,0.0,0.0,0.33
DE01,yes,Brandenburg,Baruth/Mark,Biomass and biogas,Steam turbine,BNA0055,16.0,0.0,0.0,0.0,0.38
DE01,yes,Brandenburg,Eisenh?ttenstadt,Other fossil fuels,Steam turbine,BNA0237,23.5,0.0,0.0,0.0,0.33
DE01,yes,Brandenburg,Eisenh?ttenstadt,Other fossil fuels,Steam turbine,BNA0238a,45.0,51.68,0.0,0.0,0.33
DE01,yes,Brandenburg,Eisenh?ttenstadt,Other fossil fuels,Steam turbine,BNA0238b,56.0,64.32,0.0,0.0,0.33
DE01,yes,Brandenburg,Frankfurt Oder,Lignite,Steam turbine,BNA0284,45.0,0.0,0.0,0.4,0.39
DE01,yes,Brandenburg,PCK Schwedt,Oil,Steam turbine,BNA0894a,28.0,31.53,0.0,0.0,0.35
DE01,yes,Brandenburg,PCK Schwedt,Oil,Steam turbine,BNA0894c,106.0,119.35,0.0,0.0,0.38
DE01,yes,Brandenburg,PCK Schwedt,Oil,Steam turbine,BNA0894d,106.0,119.35,0.0,0.0,0.38
DE01,yes,Brandenburg,Potsdam,Natural gas,Steam turbine,BNA0814,81.8,0.0,0.0,0.0,0.38
DE01,yes,Brandenburg,Premnitz,Waste,Steam turbine,BNA1233,14.5,0.0,0.0,0.0,0.33
DE01,yes,Brandenburg,Schwedt,Biomass and biogas,Steam turbine,BNA1256,13.3,0.0,0.0,0.0,0.38
DE01,yes,Brandenburg,Schwedt,Waste,Steam turbine,BNA1255,28.9,0.0,0.0,0.0,0.33
DE01,yes,Mecklenburg-Vorpommern,Anklam,Natural gas,Steam turbine,BNA0025,15.1,0.0,0.0,0.0,0.38
DE01,yes,Mecklenburg-Vorpommern,Greifswald,Natural gas,Gas turbine,BNA0360,14.7,0.0,0.0,0.0,0.37
DE01,yes,Mecklenburg-Vorpommern,Krackow,Biomass and biogas,Steam turbine,BNA1522,17.8,0.0,0.0,0.0,0.38
DE01,yes,Mecklenburg-Vorpommern,Lubmin,Natural gas,Steam turbine,BNA1531,37.7,0.0,0.0,0.39,0.4
DE01,yes,Mecklenburg-Vorpommern,Malchin,Biomass and biogas,Steam turbine,BNA0628,9.8,0.0,0.0,0.0,0.38
DE01,yes,Mecklenburg-Vorpommern,Neubrandenburg,Natural gas,Combined cycle,BNA0688,75.0,0.0,0.0,0.0,0.53
DE01,yes,Mecklenburg-Vorpommern,Rostock,Hard coal,Steam turbine,BNA0849,514.0,553.0,150.0,0.43,0.41
DE01,yes,Mecklenburg-Vorpommern,Rostock,Natural gas,Combined cycle,BNA0848,108.0,111.0,120.0,0.0,0.52
DE01,yes,Mecklenburg-Vorpommern,Rostock,Waste,Steam turbine,BNA1243,17.0,0.0,0.0,0.0,0.33
DE01,yes,Mecklenburg-Vorpommern,Schwerin,Natural gas,Steam turbine,BNA0896,44.9,0.0,0.0,0.0,0.38
DE01,yes,Mecklenburg-Vorpommern,Schwerin,Natural gas,Steam turbine,BNA0897,23.0,0.0,0.0,0.0,0.38
DE01,yes,Sachsen-Anhalt,Arneburg,Biomass and biogas,Steam turbine,BNA0027,138.9,147.0,600.0,0.0,0.38
DE01,yes,Sachsen-Anhalt,Klein Wanzleben,Natural gas,Steam turbine,BNA1506,23.4,0.0,0.0,0.0,0.38
DE01,yes,Sachsen-Anhalt,Magdeburg,Waste,Steam turbine,BNA0622,29.2,0.0,0.0,0.0,0.33
DE01,yes,Sachsen-Anhalt,Magdeburg,Waste,Steam turbine,BNA0623,29.2,0.0,0.0,0.0,0.33
DE01,yes,Sachsen-Anhalt,Steinitz,Natural gas,Steam turbine,BNA1403,11.4,0.0,0.0,0.0,0.38
DE01,yes,Sachsen-Anhalt,Stendal,Natural gas,Steam turbine,BNA1489,22.0,0.0,0.0,0.0,0.38
DE01,yes,Sachsen-Anhalt,Zielitz,Natural gas,Steam turbine,BNA1089,52.0,0.0,0.0,0.0,0.38
DE02,no,Hamburg,Hamburg,Hard coal,Steam turbine,BNA1558,766.0,827.0,120.0,0.47,0.46
DE02,yes,Hamburg,Hamburg,Biomass and biogas,Steam turbine,BNA0399,20.0,0.0,0.0,0.0,0.38
DE02,yes,Hamburg,Hamburg,Hard coal,Steam turbine,BNA0402,194.0,205.0,785.0,0.0,0.41
DE02,yes,Hamburg,Hamburg,Natural gas,Combined cycle,BNA0400,127.0,142.0,170.0,0.0,0.58
DE02,yes,Hamburg,Hamburg,Natural gas,Steam turbine,BNA0401,22.5,0.0,0.0,0.0,0.38
DE02,yes,Hamburg,Hamburg,Oil,Steam turbine,BNA1294,38.0,0.0,0.0,0.0,0.38
DE02,yes,Hamburg,Hamburg,Waste,Steam turbine,BNA0398,24.0,0.0,0.0,0.0,0.33
DE03,no,Hessen,Philippsthal,Natural gas,Steam turbine,BNA0804a,35.0,0.0,0.0,0.0,0.34
DE03,no,Sachsen-Anhalt,Gro?kayna,Oil,Gas turbine,BNA0373,120.0,129.0,0.0,0.0,0.36
DE03,no,Sachsen-Anhalt,Leuna,Other fossil fuels,Combined cycle,BNA0598b,20.0,0.0,0.0,0.0,0.33
DE03,no,Sachsen-Anhalt,Leuna,Other fossil fuels,Steam turbine,BNA0598a,14.0,0.0,0.0,0.0,0.33
DE03,no,Sachsen-Anhalt,Leuna,Waste,Steam turbine,BNA0590,16.3,0.0,0.0,0.0,0.33
DE03,no,Sachsen-Anhalt,Leuna,Waste,Steam turbine,BNA0591,16.3,0.0,0.0,0.0,0.33
DE03,no,Sachsen-Anhalt,Wendefurth,Hydro,Run-of-river,BNA1031,79.7,0.0,0.0,0.73,0.8
DE03,no,Sachsen-Anhalt,Wendefurth,Hydro,Run-of-river,BNA1032,0.0,0.0,0.0,0.73,0.8
DE03,no,Sachsen-Anhalt,Wolfen,Natural gas,Steam turbine,BNA1074,40.0,0.0,0.0,0.0,0.38
DE03,no,Th?ringen,Bischofferode,Biomass and biogas,Steam turbine,BNA0103,18.1,0.0,0.0,0.0,0.38
DE03,no,Th?ringen,Goldisthal,Hydro,Pumped storage,BNA0350,1052.0,265.0,0.0,0.8,0.75
DE03,no,Th?ringen,Goldisthal,Hydro,Pumped storage,BNA0351,0.0,265.0,0.0,0.0,0.75
DE03,no,Th?ringen,Goldisthal,Hydro,Pumped storage,BNA0352,0.0,265.0,0.0,0.0,0.75
DE03,no,Th?ringen,Goldisthal,Hydro,Pumped storage,BNA0353,0.0,265.0,0.0,0.0,0.75
DE03,no,Th?ringen,Hohenwarte,Hydro,Pumped storage,BNA0467,317.8,320.0,0.0,0.0,0.75
DE03,no,Th?ringen,Hohenwarte,Hydro,Pumped storage,BNA0468,0.0,0.0,0.0,0.0,0.75
DE03,no,Th?ringen,Hohenwarte,Hydro,Pumped storage,BNA0469,0.0,0.0,0.0,0.0,0.75
DE03,no,Th?ringen,Hohenwarte,Hydro,Pumped storage,BNA0470,0.0,0.0,0.0,0.0,0.75
DE03,no,Th?ringen,Hohenwarte,Hydro,Pumped storage,BNA0471,0.0,0.0,0.0,0.0,0.75
DE03,no,Th?ringen,Hohenwarte,Hydro,Pumped storage,BNA0472,0.0,0.0,0.0,0.0,0.75
DE03,no,Th?ringen,Hohenwarte,Hydro,Pumped storage,BNA0473,0.0,0.0,0.0,0.0,0.75
DE03,no,Th?ringen,Hohenwarte,Hydro,Pumped storage,BNA0474,0.0,0.0,0.0,0.0,0.75
DE03,no,Th?ringen,Hohenwarte,Hydro,Run-of-river,BNA0465,59.8,0.0,0.0,0.0,0.8
DE03,no,Th?ringen,Hohenwarte,Hydro,Run-of-river,BNA0466,0.0,0.0,0.0,0.0,0.8
DE03,no,Th?ringen,Schleiz,Hydro,Run-of-river,BNA0882,79.8,0.0,0.0,0.0,0.8
DE03,no,Th?ringen,Schleiz,Hydro,Run-of-river,BNA0883,0.0,0.0,0.0,0.0,0.8
DE03,yes,Sachsen-Anhalt,Barby,Natural gas,Steam turbine,BNA0051,18.0,0.0,0.0,0.0,0.38
DE03,yes,Sachsen-Anhalt,Bernburg,Natural gas,Combined cycle,BNA0088b,66.0,101.29,0.0,0.0,0.51
DE03,yes,Sachsen-Anhalt,Bernburg,Waste,Combined cycle,BNA0088a,35.0,53.71,0.0,0.0,0.33
DE03,yes,Sachsen-Anhalt,Bitterfeld,Natural gas,Combined cycle,BNA0105,106.0,114.0,110.0,0.0,0.54
DE03,yes,Sachsen-Anhalt,Bitterfeld - Wolfen,Waste,Steam turbine,BNA1108,9.9,0.0,0.0,0.0,0.33
DE03,yes,Sachsen-Anhalt,Dessau-Ro?lau,Lignite,Steam turbine,BNA0194,49.0,0.0,0.0,0.0,0.39
DE03,yes,Sachsen-Anhalt,Halle,Natural gas,Combined cycle,BNA0392b,54.0,0.0,0.0,0.53,0.6
DE03,yes,Sachsen-Anhalt,Halle,Natural gas,Steam turbine,BNA0392a,97.0,0.0,0.0,0.0,0.39
DE03,yes,Sachsen-Anhalt,K?nnern,Lignite,Steam turbine,BNA1185,20.3,0.0,0.0,0.0,0.38
DE03,yes,Sachsen-Anhalt,Leuna,Natural gas,Combined cycle,BNA0592,52.0,58.21,0.0,0.0,0.53
DE03,yes,Sachsen-Anhalt,Leuna,Natural gas,Combined cycle,BNA0593,35.0,39.18,0.0,0.0,0.51
DE03,yes,Sachsen-Anhalt,Leuna,Natural gas,Combined cycle,BNA0594,35.0,39.18,0.0,0.0,0.51
DE03,yes,Sachsen-Anhalt,Leuna,Natural gas,Combined cycle,BNA0595,37.0,41.42,0.0,0.0,0.51
DE03,yes,Sachsen-Anhalt,Leuna,Oil,Combined cycle,BNA0596,92.5,162.0,208.0,0.0,0.38
DE03,yes,Sachsen-Anhalt,Leuna,Other fossil fuels,Combined cycle,BNA0597,8.7,0.0,0.0,0.0,0.33
DE03,yes,Sachsen-Anhalt,L?tzen OT Zorbau,Waste,Steam turbine,BNA1198,25.4,0.0,0.0,0.0,0.33
DE03,yes,Sachsen-Anhalt,Mumsdorf,Lignite,Steam turbine,BNA0680,60.0,0.0,0.0,0.0,0.32
DE03,yes,Sachsen-Anhalt,Schkopau,Lignite,Steam turbine,BNA0878,450.0,490.0,100.0,0.4,0.39
DE03,yes,Sachsen-Anhalt,Schkopau,Lignite,Steam turbine,BNA0879,450.0,490.0,100.0,0.4,0.39
DE03,yes,Sachsen-Anhalt,Seegebiet Mansfelder Land,Lignite,Steam turbine,BNA1486,49.0,0.0,0.0,0.0,0.35
DE03,yes,Sachsen-Anhalt,Sta?furt,Natural gas,Combined cycle,BNA0922,132.0,134.0,160.0,0.0,0.52
DE03,yes,Sachsen-Anhalt,Sta?furt,Waste,Steam turbine,BNA1262,24.0,0.0,0.0,0.0,0.33
DE03,yes,Sachsen-Anhalt,Teuchern,Lignite,Steam turbine,BNA0196,67.0,0.0,0.0,0.0,0.25
DE03,yes,Sachsen-Anhalt,W?hlitz,Lignite,Steam turbine,BNA1002,31.0,0.0,0.0,0.39,0.39
DE03,yes,Sachsen-Anhalt,Zeitz,Lignite,Steam turbine,BNA1400a,18.5,0.0,0.0,0.0,0.38
DE03,yes,Sachsen-Anhalt,Zeitz,Lignite,Steam turbine,BNA1461,17.5,0.0,0.0,0.0,0.41
DE03,yes,Sachsen-Anhalt,Zeitz,Oil,Steam turbine,BNA1400b,18.5,0.0,0.0,0.0,0.38
DE03,yes,Th?ringen,Bad Salzungen,Natural gas,Steam turbine,BNA1105,9.7,0.0,0.0,0.0,0.38
DE03,yes,Th?ringen,Blankenstein,Biomass and biogas,Steam turbine,BNA0106,53.5,0.0,0.0,0.0,0.38
DE03,yes,Th?ringen,Eisenach,Natural gas,Steam turbine,BNA1505,22.1,0.0,0.0,0.0,0.38
DE03,yes,Th?ringen,Erfurt,Natural gas,Combined cycle,BNA0256a,76.5,83.16,0.0,0.36,0.54
DE03,yes,Th?ringen,Erfurt,Natural gas,Combined cycle,BNA0256b,32.6,35.44,0.0,0.36,0.6
DE03,yes,Th?ringen,Erfurt,Natural gas,Steam turbine,BNA0255,11.0,0.0,0.0,0.0,0.38
DE03,yes,Th?ringen,Gera,Natural gas,Steam turbine,BNA0343,74.0,0.0,0.0,0.0,0.38
DE03,yes,Th?ringen,Jena,Natural gas,Combined cycle,BNA0504,182.0,203.97,225.0,0.0,0.52
DE03,yes,Th?ringen,Rudolstadt,Natural gas,Steam turbine,BNA0856,26.5,0.0,0.0,0.0,0.39
DE03,yes,Th?ringen,Suhl,Natural gas,Steam turbine,BNA1264,13.5,0.0,0.0,0.0,0.38
DE03,yes,Th?ringen,Unterbreizbach,Natural gas,Steam turbine,BNA1271,33.6,0.0,0.0,0.0,0.35
DE03,yes,Th?ringen,Zella-Mehlis,Waste,Steam turbine,BNA1286,11.2,0.0,0.0,0.0,0.33
DE04,no,Bayern,Essenbach,Hydro,Run-of-river,BNA1140,17.8,0.0,0.0,0.0,0.8
DE04,no,Sachsen,Boxberg,Lignite,Steam turbine,BNA1404,640.0,675.0,0.0,0.44,0.43
DE04,no,Sachsen,Gro?bothen,Oil,Steam turbine,BNA0369,17.0,0.0,0.0,0.0,0.38
DE04,no,Sachsen,Markersbach,Hydro,Pumped storage,BNA0652,1045.2,175.0,0.0,0.75,0.75
DE04,no,Sachsen,Markersbach,Hydro,Pumped storage,BNA0653,0.0,175.0,0.0,0.0,0.75
DE04,no,Sachsen,Markersbach,Hydro,Pumped storage,BNA0654,0.0,175.0,0.0,0.0,0.75
DE04,no,Sachsen,Markersbach,Hydro,Pumped storage,BNA0655,0.0,175.0,0.0,0.0,0.75
DE04,no,Sachsen,Markersbach,Hydro,Pumped storage,BNA0656,0.0,175.0,0.0,0.0,0.75
DE04,no,Sachsen,Markersbach,Hydro,Pumped storage,BNA0657,0.0,175.0,0.0,0.0,0.75
DE04,no,Sachsen,Niederwartha,Hydro,Run-of-river,BNA0721,39.8,0.0,0.0,0.62,0.8
DE04,no,Sachsen,Niederwartha,Hydro,Run-of-river,BNA0722,0.0,0.0,0.0,0.62,0.8
DE04,no,Sachsen,Spreetal,Natural gas,Combined cycle,BNA0913,50.0,0.0,0.0,0.0,0.58
DE04,yes,Brandenburg,Brandenburg,Natural gas,Steam turbine,BNA0129,36.0,0.0,0.0,0.0,0.38
DE04,yes,Brandenburg,Cottbus,Lignite,Steam turbine,BNA0183,74.0,0.0,0.0,0.4,0.4
DE04,yes,Brandenburg,Gro?r?schen,Waste,Steam turbine,BNA0380,23.3,0.0,0.0,0.0,0.33
DE04,yes,Brandenburg,Peitz,Lignite,Steam turbine,BNA0785,465.0,535.0,76.3,0.38,0.39
DE04,yes,Brandenburg,Peitz,Lignite,Steam turbine,BNA0786,465.0,535.0,76.3,0.38,0.39
DE04,yes,Brandenburg,Peitz,Lignite,Steam turbine,BNA0787,465.0,535.0,76.3,0.38,0.39
DE04,yes,Brandenburg,Peitz,Lignite,Steam turbine,BNA0788,465.0,535.0,76.3,0.38,0.39
DE04,yes,Brandenburg,Peitz,Lignite,Steam turbine,BNA0789,465.0,535.0,76.3,0.38,0.39
DE04,yes,Brandenburg,Peitz,Lignite,Steam turbine,BNA0790,465.0,535.0,76.3,0.38,0.39
DE04,yes,Brandenburg,Schwarzheide,Natural gas,Combined cycle,BNA0893,122.0,124.0,209.0,0.0,0.51
DE04,yes,Brandenburg,Spremberg,Lignite,Steam turbine,BNA0914,750.0,800.0,60.0,0.41,0.39
DE04,yes,Brandenburg,Spremberg,Lignite,Steam turbine,BNA0915,750.0,800.0,60.0,0.41,0.4
DE04,yes,Brandenburg,Spremberg,Waste,Steam turbine,BNA1510,18.7,0.0,0.0,0.0,0.33
DE04,yes,Sachsen,Boxberg,Lignite,Steam turbine,BNA0122,465.0,500.0,60.0,0.35,0.38
DE04,yes,Sachsen,Boxberg,Lignite,Steam turbine,BNA0123,465.0,500.0,0.0,0.35,0.39
DE04,yes,Sachsen,Boxberg,Lignite,Steam turbine,BNA0124,857.0,907.0,65.0,0.42,0.4
DE04,yes,Sachsen,B?hlen,Lignite,Steam turbine,BNA0115,875.0,933.6,230.0,0.41,0.4
DE04,yes,Sachsen,B?hlen,Lignite,Steam turbine,BNA0116,875.0,933.6,230.0,0.42,0.4
DE04,yes,Sachsen,Chemnitz,Lignite,Steam turbine,BNA0177,56.8,0.0,0.0,0.0,0.37
DE04,yes,Sachsen,Chemnitz,Lignite,Steam turbine,BNA0179,90.8,100.0,0.0,0.0,0.42
DE04,yes,Sachsen,Chemnitz,Natural gas,Steam turbine,BNA0178,57.2,0.0,0.0,0.0,0.37
DE04,yes,Sachsen,Dresden,Natural gas,Combined cycle,BNA0207,263.0,270.0,455.0,0.0,0.52
DE04,yes,Sachsen,Eilenburg,Natural gas,Steam turbine,BNA0233,46.6,0.0,0.0,0.0,0.38
DE04,yes,Sachsen,Freiberg,Natural gas,Steam turbine,BNA1541,13.4,0.0,0.0,0.0,0.4
DE04,yes,Sachsen,Kriebstein,Natural gas,Combined cycle,BNA1329,12.8,0.0,0.0,0.0,0.51
DE04,yes,Sachsen,Lauta,Waste,Steam turbine,BNA1190,15.7,0.0,0.0,0.0,0.33
DE04,yes,Sachsen,Leipzig,Natural gas,Combined cycle,BNA0588,167.0,174.0,200.0,0.0,0.59
DE04,yes,Sachsen,Leppersdorf,Natural gas,Steam turbine,BNA1556,36.0,0.0,0.0,0.0,0.4
DE04,yes,Sachsen,Moritzburg,Natural gas,Steam turbine,BNA1396,34.3,0.0,0.0,0.0,0.38
DE04,yes,Sachsen,Wei?enborn,Natural gas,Steam turbine,BNA1407,13.5,0.0,0.0,0.0,0.39
DE04,yes,Sachsen,Zwickau,Natural gas,Steam turbine,BNA1557,12.9,0.0,0.0,0.0,0.4
DE04,yes,Sachsen-Anhalt,Wittenberg/ Piesteritz,Biomass and biogas,Steam turbine,BNA0621,18.1,0.0,0.0,0.0,0.38
DE05,no,Niedersachsen,Lingen,Nuclear,Steam turbine,BNA0607,1336.0,1400.0,0.0,0.35,0.33
DE05,yes,Niedersachsen,Emlichheim,Biomass and biogas,Steam turbine,BNA0250a,20.0,0.0,0.0,0.0,0.38
DE05,yes,Niedersachsen,Emlichheim,Biomass and biogas,Steam turbine,BNA0250b,10.6,0.0,0.0,0.0,0.38
DE05,yes,Niedersachsen,Lingen,Natural gas,Combined cycle,BNA0602,116.0,116.0,0.0,0.46,0.59
DE05,yes,Niedersachsen,Lingen,Natural gas,Combined cycle,BNA0603,116.0,116.0,0.0,0.46,0.59
DE05,yes,Niedersachsen,Lingen,Natural gas,Combined cycle,BNA0604,359.0,372.0,37.0,0.46,0.42
DE05,yes,Niedersachsen,Lingen,Natural gas,Combined cycle,BNA0605,359.0,372.0,37.0,0.46,0.42
DE05,yes,Niedersachsen,Lingen,Natural gas,Combined cycle,BNA0606,887.0,888.0,50.0,0.59,0.59
DE05,yes,Niedersachsen,Lingen,Natural gas,Steam turbine,BNA1509,66.0,0.0,0.0,0.0,0.38
DE05,yes,Niedersachsen,Nortrup,Natural gas,Steam turbine,BNA1402,18.1,0.0,0.0,0.0,0.38
DE05,yes,Nordrhein-Westfalen,Ibbenb?ren,Hard coal,Steam turbine,BNA0493,794.0,838.0,20.0,0.0,0.45
DE05,yes,Nordrhein-Westfalen,Ibbenb?ren,Other fossil fuels,Steam turbine,BNA0492,33.4,0.0,0.0,0.0,0.33
DE06,no,Nordrhein-Westfalen,Datteln,Hard coal,Steam turbine,BNA0189,113.0,0.0,0.0,0.0,0.35
DE06,no,Nordrhein-Westfalen,Duisburg,Hard coal,Steam turbine,BNA0215,129.0,0.0,0.0,0.0,0.32
DE06,no,Nordrhein-Westfalen,D?sseldorf,Natural gas,Gas turbine,BNA0221a,64.7,65.98,0.0,0.0,0.31
DE06,no,Nordrhein-Westfalen,D?sseldorf,Natural gas,Gas turbine,BNA0221b,66.7,68.02,0.0,0.0,0.31
DE06,no,Nordrhein-Westfalen,D?sseldorf,Oil,Gas turbine,BNA0222,86.2,0.0,0.0,0.0,0.32
DE06,no,Nordrhein-Westfalen,D?sseldorf,Waste,Steam turbine,BNA0223a,48.9,0.0,0.0,0.0,0.33
DE06,no,Nordrhein-Westfalen,Frimmersdorf,Lignite,Steam turbine,BNA0302,129.0,0.0,0.0,0.0,0.3
DE06,no,Nordrhein-Westfalen,Frimmersdorf,Lignite,Steam turbine,BNA0303,130.0,0.0,0.0,0.0,0.3
DE06,no,Nordrhein-Westfalen,Frimmersdorf,Lignite,Steam turbine,BNA0304,124.0,0.0,0.0,0.0,0.3
DE06,no,Nordrhein-Westfalen,Frimmersdorf,Lignite,Steam turbine,BNA0307,128.0,0.0,0.0,0.0,0.3
DE06,no,Nordrhein-Westfalen,Frimmersdorf,Lignite,Steam turbine,BNA0308,136.0,0.0,0.0,0.0,0.31
DE06,no,Nordrhein-Westfalen,Gelsenkirchen,Hard coal,Steam turbine,BNA0335,676.0,0.0,0.0,0.0,0.37
DE06,no,Nordrhein-Westfalen,Grevenbroich,Lignite,Steam turbine,BNA1401a,1050.0,1100.0,0.0,0.43,0.43
DE06,no,Nordrhein-Westfalen,Grevenbroich,Lignite,Steam turbine,BNA1401b,1050.0,1100.0,0.0,0.43,0.43
DE06,no,Nordrhein-Westfalen,Grevenbroich-Frimmersdorf,Lignite,Steam turbine,BNA0305,130.0,0.0,0.0,0.0,0.3
DE06,no,Nordrhein-Westfalen,Grevenbroich-Frimmersdorf,Lignite,Steam turbine,BNA0306,132.0,0.0,0.0,0.0,0.3
DE06,no,Nordrhein-Westfalen,Grevenbroich-Frimmersdorf,Lignite,Steam turbine,BNA0309,135.0,0.0,0.0,0.0,0.31
DE06,no,Nordrhein-Westfalen,Grevenbroich-Frimmersdorf,Lignite,Steam turbine,BNA0310,138.0,0.0,0.0,0.0,0.31
DE06,no,Nordrhein-Westfalen,Grevenbroich-Frimmersdorf,Lignite,Steam turbine,BNA0311,131.0,0.0,0.0,0.0,0.31
