RE,chp,state,city,fuel,technology,id,capacity_n,capacity_g,chp_capaci,efficiency,Efficien_2
DE06,no,Nordrhein-Westfalen,Grevenbroich-Frimmersdorf,Lignite,Steam turbine,BNA0312,133.0,0.0,0.0,0.0,0.31
DE06,no,Nordrhein-Westfalen,Grevenbroich-Frimmersdorf,Lignite,Steam turbine,BNA0314,278.0,310.0,0.0,0.0,0.38
DE06,no,Nordrhein-Westfalen,Grevenbroich-Neurath,Lignite,Steam turbine,BNA0696,277.0,312.0,0.0,0.33,0.33
DE06,no,Nordrhein-Westfalen,Grevenbroich-Neurath,Lignite,Steam turbine,BNA0697,288.0,312.0,0.0,0.33,0.33
DE06,no,Nordrhein-Westfalen,Grevenbroich-Neurath,Lignite,Steam turbine,BNA0698,292.0,312.0,0.0,0.33,0.34
DE06,no,Nordrhein-Westfalen,Herdecke,Hydro,Pumped storage,BNA0443,153.0,153.0,0.0,0.75,0.75
DE06,no,Nordrhein-Westfalen,Herdecke,Natural gas,Combined cycle,BNA0442,417.0,424.0,0.0,0.59,0.57
DE06,no,Nordrhein-Westfalen,Herne,Hard coal,Steam turbine,BNA0447,133.0,0.0,0.0,0.0,0.33
DE06,no,Nordrhein-Westfalen,Herten,Waste,Steam turbine,BNA1155,17.1,0.0,0.0,0.0,0.33
DE06,no,Nordrhein-Westfalen,Kamp-Lintfort,Oil,Steam turbine,BNA1166,4.8,0.0,0.0,0.0,0.38
DE06,no,Nordrhein-Westfalen,Krefeld,Waste,Steam turbine,BNA1186b,13.8,0.0,0.0,0.0,0.33
DE06,no,Nordrhein-Westfalen,Voerde,Hard coal,Steam turbine,BNA0989,318.0,356.0,0.0,0.38,0.35
DE06,no,Nordrhein-Westfalen,Voerde,Hard coal,Steam turbine,BNA0990,322.0,356.0,0.0,0.38,0.35
DE06,no,Nordrhein-Westfalen,Voerde,Hard coal,Steam turbine,BNA0991,695.0,761.0,0.0,0.39,0.44
DE06,no,Nordrhein-Westfalen,Voerde,Hard coal,Steam turbine,BNA0992,695.0,761.0,0.0,0.39,0.44
DE06,no,Nordrhein-Westfalen,Wuppertal,Oil,Combined cycle,BNA1083,60.0,61.27,0.0,0.0,0.38
DE06,yes,Nordrhein-Westfalen,Bochum,Natural gas,Steam turbine,BNA0110,20.7,0.0,0.0,0.0,0.39
DE06,yes,Nordrhein-Westfalen,Bochum,Natural gas,Steam turbine,BNA0111,44.0,0.0,0.0,0.0,0.4
DE06,yes,Nordrhein-Westfalen,Castrop-Rauxel,Natural gas,Gas turbine,BNA1120,10.2,0.0,0.0,0.0,0.36
DE06,yes,Nordrhein-Westfalen,Castrop-Rauxel,Natural gas,Steam turbine,BNA1121,0.9,0.0,0.0,0.0,0.39
DE06,yes,Nordrhein-Westfalen,Datteln,Hard coal,Steam turbine,BNA0187,95.0,0.0,0.0,0.0,0.34
DE06,yes,Nordrhein-Westfalen,Datteln,Hard coal,Steam turbine,BNA0188,95.0,0.0,0.0,0.0,0.34
DE06,yes,Nordrhein-Westfalen,Dormagen,Natural gas,Combined cycle,BNA0199,586.3,597.1,480.0,0.0,0.54
DE06,yes,Nordrhein-Westfalen,Duisburg,Hard coal,Steam turbine,BNA0211,95.0,106.0,139.0,0.0,0.39
DE06,yes,Nordrhein-Westfalen,Duisburg,Hard coal,Steam turbine,BNA0212,133.0,0.0,0.0,0.0,0.34
DE06,yes,Nordrhein-Westfalen,Duisburg,Hard coal,Steam turbine,BNA0216a,370.0,410.0,295.0,0.0,0.4
DE06,yes,Nordrhein-Westfalen,Duisburg,Hard coal,Steam turbine,BNA0216b,725.0,790.0,0.0,0.45,0.46
DE06,yes,Nordrhein-Westfalen,Duisburg,Lignite,Steam turbine,BNA1451,27.5,0.0,0.0,0.0,0.31
DE06,yes,Nordrhein-Westfalen,Duisburg,Natural gas,Combined cycle,BNA0214,234.0,245.0,167.0,0.0,0.56
DE06,yes,Nordrhein-Westfalen,Duisburg,Natural gas,Steam turbine,BNA0213,40.0,0.0,0.0,0.0,0.39
DE06,yes,Nordrhein-Westfalen,Duisburg,Other fossil fuels,Steam turbine,BNA1409,21.0,0.0,0.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Duisburg - Ruhrort,Other fossil fuels,Steam turbine,BNA0217,60.0,0.0,0.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Duisburg - Ruhrort,Other fossil fuels,Steam turbine,BNA0218,90.0,100.0,0.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Duisburg - Ruhrort,Other fossil fuels,Steam turbine,BNA0219,165.0,180.0,0.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Duisburg-Huckingen,Other fossil fuels,Combined cycle,BNA0485,303.0,320.0,34.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Duisburg-Huckingen,Other fossil fuels,Combined cycle,BNA0486,303.0,320.0,34.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,D?sseldorf,Natural gas,Combined cycle,BNA0220,100.0,114.0,75.0,0.54,0.54
DE06,yes,Nordrhein-Westfalen,D?sseldorf,Natural gas,Steam turbine,BNA0221c,293.0,324.0,140.0,0.0,0.36
DE06,yes,Nordrhein-Westfalen,D?sseldorf,Natural gas,Steam turbine,BNA1336,84.0,0.0,0.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,D?sseldorf,Natural gas,Steam turbine,BNA1503,16.9,0.0,0.0,0.0,0.4
DE06,yes,Nordrhein-Westfalen,D?sseldorf,Waste,Steam turbine,BNA0223b,53.7,0.0,0.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Erkrath,Natural gas,Steam turbine,BNA1138,10.2,0.0,0.0,0.0,0.39
DE06,yes,Nordrhein-Westfalen,Essen,Waste,Steam turbine,BNA0519,38.0,0.0,0.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Gelsenkirchen,Hard coal,Steam turbine,BNA0331,345.0,370.0,0.0,0.0,0.35
DE06,yes,Nordrhein-Westfalen,Gelsenkirchen,Hard coal,Steam turbine,BNA0332,345.0,370.0,0.0,0.0,0.35
DE06,yes,Nordrhein-Westfalen,Gelsenkirchen,Hard coal,Steam turbine,BNA0333,345.0,0.0,0.0,0.0,0.35
DE06,yes,Nordrhein-Westfalen,Gelsenkirchen,Hard coal,Steam turbine,BNA0334,345.0,0.0,0.0,0.0,0.35
DE06,yes,Nordrhein-Westfalen,Gelsenkirchen,Hard coal,Steam turbine,BNA0336,70.0,0.0,0.0,0.0,0.39
DE06,yes,Nordrhein-Westfalen,Grevenbroich-Frimmersdorf,Lignite,Steam turbine,BNA0313,284.0,325.0,30.0,0.0,0.38
DE06,yes,Nordrhein-Westfalen,Grevenbroich-Neurath,Lignite,Steam turbine,BNA0699,607.0,644.0,4.5,0.37,0.34
DE06,yes,Nordrhein-Westfalen,Grevenbroich-Neurath,Lignite,Steam turbine,BNA0700,604.0,644.0,4.5,0.37,0.34
DE06,yes,Nordrhein-Westfalen,Hamborn,Other fossil fuels,Combined cycle,BNA0397,225.0,240.7,150.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Hamborn,Other fossil fuels,Steam turbine,BNA0395,60.0,0.0,0.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Hamborn,Other fossil fuels,Steam turbine,BNA0396,100.0,108.0,0.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Herne,Hard coal,Steam turbine,BNA0448,132.0,0.0,0.0,0.0,0.32
DE06,yes,Nordrhein-Westfalen,Herne,Hard coal,Steam turbine,BNA0449,280.0,310.0,0.0,0.3,0.4
DE06,yes,Nordrhein-Westfalen,Herne,Hard coal,Steam turbine,BNA0450,449.0,500.0,550.0,0.4,0.46
DE06,yes,Nordrhein-Westfalen,Herten,Waste,Steam turbine,BNA1154,12.5,0.0,0.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Kalkar,Natural gas,Steam turbine,BNA1165,11.4,0.0,0.0,0.0,0.39
DE06,yes,Nordrhein-Westfalen,Kamp-Lintfort,Waste,Steam turbine,BNA1167,16.0,0.0,0.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Kempen,Natural gas,Steam turbine,BNA1528,13.2,0.0,0.0,0.43,0.37
DE06,yes,Nordrhein-Westfalen,Krefeld,Natural gas,Combustion Engine,BNA0556b,14.0,0.0,0.0,0.0,0.45
DE06,yes,Nordrhein-Westfalen,Krefeld,Natural gas,Steam turbine,BNA0556a,25.8,0.0,0.0,0.0,0.39
DE06,yes,Nordrhein-Westfalen,Krefeld,Natural gas,Steam turbine,BNA1502,12.6,0.0,0.0,0.0,0.4
DE06,yes,Nordrhein-Westfalen,Krefeld,Waste,Steam turbine,BNA1186a,13.5,0.0,0.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Krefeld,Waste,Steam turbine,BNA1186c,1.5,0.0,0.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Krefeld,Waste,Steam turbine,BNA1186d,2.8,0.0,0.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Krefeld,Waste,Steam turbine,BNA1186e,1.5,0.0,0.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Krefeld-Uerdingen,Hard coal,Steam turbine,BNA0557a,26.0,0.0,0.0,0.0,0.32
DE06,yes,Nordrhein-Westfalen,Krefeld-Uerdingen,Hard coal,Steam turbine,BNA0557b,110.0,116.0,460.0,0.0,0.35
DE06,yes,Nordrhein-Westfalen,Leverkusen,Hard coal,Steam turbine,BNA0600b,103.0,108.55,0.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Leverkusen,Natural gas,Steam turbine,BNA0600a,27.0,28.45,0.0,0.0,0.36
DE06,yes,Nordrhein-Westfalen,Leverkusen,Waste,Steam turbine,BNA0599,11.6,0.0,0.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Marl,Hard coal,Steam turbine,BNA0660,55.3,0.0,0.0,0.0,0.35
DE06,yes,Nordrhein-Westfalen,Marl,Hard coal,Steam turbine,BNA0661,60.4,0.0,0.0,0.38,0.34
DE06,yes,Nordrhein-Westfalen,Marl,Hard coal,Steam turbine,BNA0662a,60.2,0.0,0.0,0.0,0.38
DE06,yes,Nordrhein-Westfalen,Marl,Hard coal,Steam turbine,BNA0662b,120.0,0.0,0.0,0.0,0.27
DE06,yes,Nordrhein-Westfalen,Marl,Natural gas,Combined cycle,BNA0658,61.1,81.94,0.0,0.0,0.55
DE06,yes,Nordrhein-Westfalen,Marl,Natural gas,Combined cycle,BNA0659,77.6,104.06,0.0,0.0,0.55
DE06,yes,Nordrhein-Westfalen,Marl,Natural gas,Steam turbine,BNA1676,60.6,0.0,0.0,0.0,0.4
DE06,yes,Nordrhein-Westfalen,Moers,Natural gas,Steam turbine,BNA1332,24.0,0.0,0.0,0.0,0.38
DE06,yes,Nordrhein-Westfalen,Neuss,Natural gas,Steam turbine,BNA1406,18.9,0.0,0.0,0.0,0.38
DE06,yes,Nordrhein-Westfalen,Oberhausen,Natural gas,Steam turbine,BNA0752,23.1,0.0,0.0,0.0,0.35
DE06,yes,Nordrhein-Westfalen,Oberhausen,Natural gas,Steam turbine,BNA0753,24.5,0.0,0.0,0.0,0.38
DE06,yes,Nordrhein-Westfalen,Oberhausen,Other fossil fuels,Steam turbine,BNA1399,38.0,0.0,0.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Oberhausen,Waste,Steam turbine,BNA0750,40.4,0.0,0.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Oberhausen,Waste,Steam turbine,BNA0751,21.1,0.0,0.0,0.0,0.33
DE06,yes,Nordrhein-Westfalen,Recklinghausen,Biomass and biogas,Steam turbine,BNA0826,14.0,0.0,0.0,0.0,0.38
DE06,yes,Nordrhein-Westfalen,Rheinberg,Natural gas,Gas turbine,BNA0834,79.0,147.1,0.0,0.0,0.32
DE06,yes,Nordrhein-Westfalen,Wuppertal,Hard coal,Steam turbine,BNA1084,85.0,100.0,201.0,0.0,0.4
DE06,yes,Nordrhein-Westfalen,Wuppertal,Natural gas,Combined cycle,BNA1082,82.0,83.73,0.0,0.0,0.56
DE06,yes,Nordrhein-Westfalen,Wuppertal,Waste,Steam turbine,BNA1316,30.0,0.0,0.0,0.0,0.33
DE07,no,Nordrhein-Westfalen,Attendorn,Hydro,Run-of-river,BNA1102,15.0,0.0,0.0,0.0,0.8
DE07,no,Nordrhein-Westfalen,Bergkamen,Biomass and biogas,Steam turbine,BNA0066,17.7,0.0,0.0,0.0,0.38
DE07,no,Nordrhein-Westfalen,Hamm,Natural gas,Combined cycle,BNA0410,417.1,425.0,0.0,0.58,0.58
DE07,no,Nordrhein-Westfalen,Hamm,Natural gas,Combined cycle,BNA0411,420.9,425.0,0.0,0.58,0.58
DE07,no,Nordrhein-Westfalen,Hamm-Uentrop,Hard coal,Steam turbine,BNA0413a,284.0,0.0,0.0,0.0,0.35
DE07,no,Nordrhein-Westfalen,Hamm-Uentrop,Hard coal,Steam turbine,BNA0413b,765.0,0.0,0.0,0.46,0.46
DE07,no,Nordrhein-Westfalen,Hamm-Uentrop,Hard coal,Steam turbine,BNA0413c,765.0,820.0,0.0,0.46,0.46
DE07,no,Nordrhein-Westfalen,Hamm-Uentrop,Hard coal,Steam turbine,BNA0414,152.0,0.0,0.0,0.0,0.33
DE07,no,Nordrhein-Westfalen,Hamm-Uentrop,Hard coal,Steam turbine,BNA0415,152.0,0.0,0.0,0.0,0.33
DE07,no,Nordrhein-Westfalen,L?nen,Biomass and biogas,Steam turbine,BNA0617,20.0,0.0,0.0,0.0,0.38
DE07,no,Nordrhein-Westfalen,L?nen,Hard coal,Steam turbine,BNA0618,149.0,170.0,0.0,0.36,0.42
DE07,no,Nordrhein-Westfalen,Werne,Hard coal,Steam turbine,BNA1046a,607.5,665.5,0.0,0.0,0.39
DE07,no,Nordrhein-Westfalen,Werne,Natural gas,Combined cycle,BNA1039,55.0,57.28,0.0,0.41,0.42
DE07,no,Nordrhein-Westfalen,Werne,Natural gas,Combined cycle,BNA1040,55.0,57.28,0.0,0.41,0.42
DE07,no,Nordrhein-Westfalen,Werne,Natural gas,Combined cycle,BNA1044,355.0,369.72,0.0,0.41,0.42
DE07,no,Nordrhein-Westfalen,Werne,Natural gas,Combined cycle,BNA1045,355.0,369.72,0.0,0.41,0.42
DE07,no,Nordrhein-Westfalen,Werne,Natural gas,Gas turbine,BNA1041,55.0,55.0,0.0,0.41,0.31
DE07,no,Nordrhein-Westfalen,Werne,Natural gas,Gas turbine,BNA1042,55.0,55.0,0.0,0.41,0.31
DE07,no,Nordrhein-Westfalen,Werne,Natural gas,Gas turbine,BNA1046b,112.0,112.0,0.0,0.0,0.34
DE07,no,Nordrhein-Westfalen,Werne,Natural gas,Steam turbine,BNA1043,355.0,0.0,0.0,0.41,0.36
DE07,yes,Nordrhein-Westfalen,Arnsberg,Hard coal,Steam turbine,BNA1331,19.0,0.0,0.0,0.0,0.32
DE07,yes,Nordrhein-Westfalen,Bergkamen,Hard coal,Steam turbine,BNA0067,717.0,780.0,20.0,0.0,0.38
DE07,yes,Nordrhein-Westfalen,Brilon,Biomass and biogas,Steam turbine,BNA0156a,18.0,0.0,0.0,0.0,0.38
DE07,yes,Nordrhein-Westfalen,Brilon,Natural gas,Gas turbine,BNA0156b,13.5,0.0,0.0,0.0,0.37
DE07,yes,Nordrhein-Westfalen,Dortmund,Hard coal,Steam turbine,BNA0203,345.0,0.0,0.0,0.0,0.35
DE07,yes,Nordrhein-Westfalen,Dortmund,Natural gas,Steam turbine,BNA0202,26.0,0.0,0.0,0.0,0.39
DE07,yes,Nordrhein-Westfalen,Dortmund,Other fossil fuels,Steam turbine,BNA1488,16.0,0.0,0.0,0.0,0.33
DE07,yes,Nordrhein-Westfalen,G?tersloh,Biomass and biogas,Steam turbine,BNA0385,12.1,0.0,0.0,0.0,0.38
DE07,yes,Nordrhein-Westfalen,G?tersloh,Natural gas,Steam turbine,BNA0386,22.0,0.0,0.0,0.0,0.38
DE07,yes,Nordrhein-Westfalen,Hagen,Biomass and biogas,Steam turbine,BNA0388,20.0,0.0,0.0,0.0,0.38
DE07,yes,Nordrhein-Westfalen,Hagen,Natural gas,Combined cycle,BNA0389,230.0,251.0,108.0,0.0,0.56
DE07,yes,Nordrhein-Westfalen,Hamm,Waste,Steam turbine,BNA1148,14.6,0.0,0.0,0.0,0.33
DE07,yes,Nordrhein-Westfalen,Iserlohn,Waste,Steam turbine,BNA1289,12.6,0.0,0.0,0.0,0.33
DE07,yes,Nordrhein-Westfalen,L?nen,Hard coal,Steam turbine,BNA0619,324.0,350.0,0.0,0.36,0.42
DE07,yes,Nordrhein-Westfalen,L?nen,Hard coal,Steam turbine,BNA1508,746.0,820.0,35.0,0.46,0.46
DE07,yes,Nordrhein-Westfalen,M?nster,Natural gas,Combined cycle,BNA0685,100.2,104.0,120.0,0.0,0.56
DE07,yes,Rheinland-Pfalz,Liebenscheid,Biomass and biogas,Steam turbine,BNA0601,14.0,0.0,0.0,0.0,0.38
DE08,no,Nordrhein-Westfalen,Bergheim,Lignite,Steam turbine,BNA0705,297.0,320.0,0.0,0.36,0.32
DE08,no,Nordrhein-Westfalen,Bergheim,Lignite,Steam turbine,BNA0706,299.0,320.0,0.0,0.36,0.33
DE08,no,Nordrhein-Westfalen,Bergheim,Lignite,Steam turbine,BNA0707,648.0,687.0,0.0,0.0,0.42
DE08,no,Nordrhein-Westfalen,Bergheim,Lignite,Steam turbine,BNA0709,944.0,1012.0,0.0,0.43,0.4
DE08,no,Nordrhein-Westfalen,Bergheim,Lignite,Steam turbine,BNA0710,125.0,0.0,0.0,0.0,0.31
DE08,no,Nordrhein-Westfalen,Bergheim,Lignite,Steam turbine,BNA0711,125.0,0.0,0.0,0.0,0.31
DE08,no,Nordrhein-Westfalen,Bergheim,Lignite,Steam turbine,BNA0712,294.0,335.0,0.0,0.0,0.32
DE08,no,Nordrhein-Westfalen,Bergheim,Lignite,Steam turbine,BNA0713,295.0,315.0,0.0,0.36,0.33
DE08,no,Nordrhein-Westfalen,Bergheim,Oil,Steam turbine,BNA1293d,0.8,0.0,0.0,0.0,0.38
DE08,no,Nordrhein-Westfalen,D?ren,Natural gas,Steam turbine,BNA1131,14.0,0.0,0.0,0.0,0.4
DE08,no,Nordrhein-Westfalen,Eschweiler-Weisweiler,Lignite,Steam turbine,BNA1022,135.0,0.0,0.0,0.0,0.3
DE08,no,Nordrhein-Westfalen,Eschweiler-Weisweiler,Lignite,Steam turbine,BNA1025,312.0,363.0,0.0,0.33,0.32
DE08,no,Nordrhein-Westfalen,Eschweiler-Weisweiler,Lignite,Steam turbine,BNA1026,304.0,340.0,0.0,0.33,0.32
DE08,no,Nordrhein-Westfalen,Eschweiler-Weisweiler,Natural gas,Gas turbine,BNA1023,272.0,0.0,0.0,0.5,0.4
DE08,no,Nordrhein-Westfalen,Eschweiler-Weisweiler,Natural gas,Gas turbine,BNA1024,272.0,0.0,0.0,0.5,0.4
DE08,no,Nordrhein-Westfalen,Heimbach,Hydro,Run-of-river,BNA1152,14.0,0.0,0.0,0.0,0.8
DE08,no,Nordrhein-Westfalen,Heimbach,Hydro,Run-of-river,BNA1153,16.0,0.0,0.0,0.0,0.8
DE08,no,Nordrhein-Westfalen,H?rth-Knapsack,Natural gas,Combined cycle,BNA0548a,800.0,812.0,0.0,0.0,0.57
DE08,no,Nordrhein-Westfalen,H?rth-Knapsack,Natural gas,Combined cycle,BNA0548b,430.0,450.0,0.0,0.59,0.6
DE08,no,Nordrhein-Westfalen,K?ln,Other fossil fuels,Gas turbine,BNA1397d,10.4,11.76,0.0,0.0,0.33
DE08,no,Rheinland-Pfalz,Koblenz,Hydro,Run-of-river,BNA1181,16.0,0.0,0.0,0.0,0.8
DE08,no,Rheinland-Pfalz,Lehmen,Hydro,Run-of-river,BNA0715,20.0,0.0,0.0,0.0,0.8
DE08,yes,Nordrhein-Westfalen,Bergheim,Lignite,Steam turbine,BNA0708,653.0,687.0,245.0,0.0,0.42
DE08,yes,Nordrhein-Westfalen,Bergheim,Lignite,Steam turbine,BNA0714,15.0,0.0,0.0,0.0,0.36
DE08,yes,Nordrhein-Westfalen,Bergheim,Lignite,Steam turbine,BNA1293a,10.0,0.0,0.0,0.0,0.39
DE08,yes,Nordrhein-Westfalen,Bergheim,Lignite,Steam turbine,BNA1293b,10.0,0.0,0.0,0.0,0.39
DE08,yes,Nordrhein-Westfalen,Bergheim,Natural gas,Steam turbine,BNA1293c,3.0,0.0,0.0,0.0,0.38
DE08,yes,Nordrhein-Westfalen,Bonn,Natural gas,Steam turbine,BNA0117b,95.0,0.0,0.0,0.0,0.4
DE08,yes,Nordrhein-Westfalen,Bonn,Natural gas,Steam turbine,BNA0118,14.4,0.0,0.0,0.0,0.35
DE08,yes,Nordrhein-Westfalen,Bonn,Waste,Steam turbine,BNA0117a,12.0,0.0,0.0,0.0,0.33
DE08,yes,Nordrhein-Westfalen,D?ren,Lignite,Steam turbine,BNA1511a,9.3,0.0,0.0,0.0,0.36
DE08,yes,Nordrhein-Westfalen,D?ren,Natural gas,Steam turbine,BNA1511b,2.9,0.0,0.0,0.0,0.35
DE08,yes,Nordrhein-Westfalen,Eschweiler-Weisweiler,Lignite,Steam turbine,BNA1021,123.0,0.0,0.0,0.0,0.29
DE08,yes,Nordrhein-Westfalen,Eschweiler-Weisweiler,Lignite,Steam turbine,BNA1027,592.0,630.0,91.5,0.36,0.34
DE08,yes,Nordrhein-Westfalen,Eschweiler-Weisweiler,Lignite,Steam turbine,BNA1028,592.0,625.0,91.5,0.36,0.34
DE08,yes,Nordrhein-Westfalen,Euskirchen,Lignite,Steam turbine,BNA1141,14.5,0.0,0.0,0.0,0.43
DE08,yes,Nordrhein-Westfalen,Frechen,Lignite,Steam turbine,BNA0292,118.0,201.0,251.0,0.0,0.37
DE08,yes,Nordrhein-Westfalen,H?rth,Lignite,Steam turbine,BNA0489,66.0,0.0,0.0,0.0,0.38
DE08,yes,Nordrhein-Westfalen,H?rth,Lignite,Steam turbine,BNA0490a,40.0,0.0,0.0,0.0,0.38
DE08,yes,Nordrhein-Westfalen,H?rth,Lignite,Steam turbine,BNA0490b,45.0,0.0,0.0,0.0,0.38
DE08,yes,Nordrhein-Westfalen,H?rth,Lignite,Steam turbine,BNA0491,52.0,107.0,0.0,0.0,0.38
DE08,yes,Nordrhein-Westfalen,H?rth,Waste,Steam turbine,BNA1490,33.4,0.0,0.0,0.0,0.33
DE08,yes,Nordrhein-Westfalen,J?lich,Lignite,Steam turbine,BNA1164,24.6,0.0,0.0,0.0,0.41
DE08,yes,Nordrhein-Westfalen,K?ln,Lignite,Steam turbine,BNA0543,75.3,85.42,0.0,0.0,0.42
DE08,yes,Nordrhein-Westfalen,K?ln,Natural gas,Combined cycle,BNA0544,35.0,0.0,0.0,0.0,0.51
DE08,yes,Nordrhein-Westfalen,K?ln,Natural gas,Combined cycle,BNA0545,413.0,421.0,370.0,0.58,0.58
DE08,yes,Nordrhein-Westfalen,K?ln,Natural gas,Combined cycle,BNA0546,108.0,110.0,80.0,0.53,0.56
DE08,yes,Nordrhein-Westfalen,K?ln,Natural gas,Combined cycle,BNA1183,15.8,0.0,0.0,0.0,0.54
DE08,yes,Nordrhein-Westfalen,K?ln,Natural gas,Steam turbine,BNA1182,15.5,17.58,0.0,0.53,0.35
DE08,yes,Nordrhein-Westfalen,K?ln,Oil,Combined cycle,BNA0547,80.0,215.0,235.0,0.0,0.38
DE08,yes,Nordrhein-Westfalen,K?ln,Other fossil fuels,Gas turbine,BNA1397a,15.5,17.52,0.0,0.0,0.33
DE08,yes,Nordrhein-Westfalen,K?ln,Other fossil fuels,Gas turbine,BNA1397b,19.2,21.71,0.0,0.0,0.33
DE08,yes,Nordrhein-Westfalen,K?ln,Other fossil fuels,Gas turbine,BNA1397c,15.5,17.52,0.0,0.0,0.33
DE08,yes,Nordrhein-Westfalen,K?ln,Other fossil fuels,Gas turbine,BNA1397e,33.6,37.99,0.0,0.0,0.33
DE08,yes,Nordrhein-Westfalen,K?ln,Waste,Steam turbine,BNA1184,45.1,0.0,0.0,0.0,0.33
DE08,yes,Nordrhein-Westfalen,Weisweiler,Waste,Steam turbine,BNA1020,24.0,0.0,0.0,0.0,0.33
DE08,yes,Nordrhein-Westfalen,Wesseling,Natural gas,Combined cycle,BNA1279,51.9,73.77,0.0,0.0,0.43
DE08,yes,Nordrhein-Westfalen,Wesseling,Oil,Combined cycle,BNA1280,66.3,94.23,0.0,0.0,0.38
DE08,yes,Nordrhein-Westfalen,Z?lpich,Lignite,Steam turbine,BNA1097,14.4,0.0,0.0,0.0,0.42
DE08,yes,Nordrhein-Westfalen,Z?lpich,Natural gas,Steam turbine,BNA1094,15.1,0.0,0.0,0.0,0.35
DE08,yes,Rheinland-Pfalz,Andernach,Waste,Steam turbine,BNA1291,12.5,0.0,0.0,0.0,0.33
DE08,yes,Rheinland-Pfalz,Mayen,Natural gas,Combined cycle,BNA1523a,42.0,0.0,0.0,0.0,0.5
DE08,yes,Rheinland-Pfalz,Mayen,Natural gas,Combined cycle,BNA1523b,0.0,0.0,0.0,0.0,0.6
DE08,yes,Rheinland-Pfalz,Mayen,Natural gas,Steam turbine,BNA1523d,0.0,0.0,0.0,0.0,0.35
DE08,yes,Rheinland-Pfalz,Mayen,Other fossil fuels,Steam turbine,BNA1523c,0.0,0.0,0.0,0.0,0.33
DE09,no,Hessen,Darmstadt,Natural gas,Combined cycle,BNA1487,94.6,100.0,0.0,0.0,0.6
